,wav,130,135,140,145
5874,8013.69,112056.8693154046,111977.63828399866,111917.60421674301,111850.49313514864
5875,8013.74,112054.27236435065,112000.75009827307,111936.83790644245,111923.83439036661
5876,8013.79,112053.05666615302,112019.18181257036,111980.48272978952,111937.77514791774
5877,8013.84,112062.98850572188,112042.40644247147,112028.66174178665,111950.7725352153
5878,8013.89,112038.22262971418,112061.2110244331,112033.0595989853,111952.76303895052
5879,8013.94,112013.0847558474,112084.18520320456,112052.82197676403,111973.33194550914
5880,8013.99,112039.2919043157,112088.35780820994,112068.24938276537,112014.35208071473
5881,8014.04,112063.96679591227,112053.2477082202,112056.50027087882,112099.1053122898
5882,8014.08,112082.19814782006,112037.98014419786,112056.07804585215,112179.8899909198
5883,8014.09,112090.53855068544,112043.66547730539,112056.04391940366,112196.23805861134
5884,8014.14,112111.23757815578,112057.63356590344,112079.58718106861,112284.93128249967
5885,8014.19,112132.22010263418,112048.97552549219,112126.42496965692,112381.71397038487
5886,8014.24,112145.65542596918,112067.76154481362,112219.16332621101,112473.15019423263
5887,8014.29,112150.78523442327,112154.88460776978,112322.96233556732,112550.73611571125
5888,8014.34,112161.02263920999,112256.01139865788,112422.5649540024,112609.50602117873
5889,8014.39,112183.8653826124,112357.75428535053,112533.46995369851,112694.51162377029
5890,8014.44,112261.80255627904,112475.61975010627,112667.4512771265,112763.95005209139
5891,8014.49,112350.52949770223,112590.251345072,112756.59708561518,112830.44767569132
5892,8014.54,112436.92480649313,112691.77942397563,112843.77762582005,112901.14214455824
5893,8014.59,112543.78800169444,112788.86723140128,112925.49656641281,112992.42543383686
5894,8014.64,112661.920989267,112866.02356344154,112996.58329284676,113068.24957832097
5895,8014.69,112796.75907863163,112930.98690048327,113043.00249479177,113132.42398084264
5896,8014.74,112884.83813380243,112998.95404338754,113120.70823195185,113187.47328232622
5897,8014.79,112965.30613757779,113082.31242557193,113180.25286316141,113204.41019730533
5898,8014.84,113044.45090877157,113156.7613489163,113223.09574936162,113228.15739303014
5899,8014.89,113147.68746377442,113222.56418289719,113259.42188603639,113247.08954415368
5900,8014.94,113258.91336730511,113288.60774290474,113302.19704173355,113265.37083051173
5901,8014.99,113405.04255824536,113350.51766201662,113325.7219885245,113302.97290465565
5902,8015.04,113549.05645004062,113405.58504917967,113335.53789061429,113367.18002387557
5903,8015.09,113666.7576672121,113482.7123866988,113367.66608532678,113419.20228720337
5904,8015.14,113776.2431044405,113572.21667090306,113431.22789545328,113430.32812554129
5905,8015.19,113849.03154521792,113654.62244051404,113531.70834145637,113463.63024063437
5906,8015.24,113914.156468457,113751.29579987194,113618.5905669933,113523.08477809072
5907,8015.29,113964.6948074452,113864.86441584762,113694.42701568276,113598.53285585044
5908,8015.34,114026.10806707307,113957.53400558734,113790.87692302576,113682.08488228987
5909,8015.39,114090.7716061799,114010.64289982019,113910.20600955751,113790.98544789391
5910,8015.44,114159.71019450303,114070.10966456545,114019.37175155246,113910.8706035978
5911,8015.49,114205.11762594184,114149.83831336389,114094.8407496884,114024.36410698903
5912,8015.54,114227.662495981,114221.49590174048,114176.96006216481,114154.27021487428
5913,8015.59,114283.66783871982,114279.70921414925,114281.2522742756,114275.29725500586
5914,8015.64,114368.89096232934,114335.4069441325,114369.14069089916,114394.66875103992
5915,8015.66,114399.57706855565,114358.3350439349,114406.58061588026,114444.30002306514
5916,8015.69,114440.53215567204,114407.83543793316,114455.02349091561,114536.61769289609
5917,8015.69,114440.53215567204,114407.83543793316,114455.02349091561,114536.61769289609
5918,8015.71,114460.41221652388,114443.1605371712,114490.26479452064,114591.43545852225
5919,8015.72,114469.29488963772,114460.838674136,114507.37229873001,114632.28156584023
5920,8015.74,114480.20685212947,114498.83215648594,114541.79515947502,114690.18341470652
5921,8015.74,114480.20685212947,114498.83215648594,114541.79515947502,114690.18341470652
5922,8015.75,114485.43026743818,114523.77931928175,114561.02283715937,114717.86126363858
5923,8015.78,114508.81570944056,114567.95506644486,114625.89044695105,114796.21289271097
5924,8015.79,114518.0997434098,114595.36785345075,114646.08883454333,114817.26405614553
5925,8015.81,114532.76634332219,114637.81918170876,114705.55769779148,114858.83949129138
5926,8015.84,114583.52435895223,114682.85984844956,114782.94861259633,114906.86494950723
5927,8015.89,114679.4232921349,114755.29657104793,114945.32168001441,114991.10608465914
5928,8015.94,114770.99879013619,114862.81371963327,115070.98808921689,115094.7393380711
5929,8015.99,114831.16649340506,115004.64314853854,115148.86687261303,115213.96601590769
5930,8016.03,114886.90605585685,115128.20598012154,115196.03630107842,115304.82040393418
5931,8016.04,114909.2823282632,115153.81637610866,115207.64360514178,115323.146722027
5932,8016.09,115030.20740136459,115250.50739300199,115305.07045070408,115416.2473502573
5933,8016.14,115149.8703725163,115314.63932586895,115443.50050736229,115485.66011735502
5934,8016.19,115243.74239299016,115390.11494484084,115544.19333183173,115561.97795424146
5935,8016.24,115326.92303956962,115493.20699077897,115606.57625709035,115653.39011216474
5936,8016.29,115384.3178768862,115566.65561000087,115664.95222404128,115797.7185040935
5937,8016.34,115466.82744746619,115632.8203727825,115751.89197376157,115888.11697715978
5938,8016.39,115569.32516965919,115698.23598329475,115846.43490331077,115928.8860233872
5939,8016.44,115655.98459337556,115759.22450276624,115933.39843440674,115954.82063372947
5940,8016.49,115765.16117277146,115839.94671528415,115998.33791344069,115997.70221804512
5941,8016.54,115875.11028005379,115947.03485832682,116028.33539597888,116050.52984128326
5942,8016.59,115987.85342042072,116050.75507175796,116034.61558727191,116081.50218075814
5943,8016.64,116108.25372794812,116141.09615906571,116076.83374879739,116111.29157658636
5944,8016.69,116283.54439406027,116209.70862117759,116140.15052710801,116138.64326929046
5945,8016.74,116431.61487053477,116266.95718822195,116206.99950553509,116159.54755204469
5946,8016.79,116537.2072255982,116356.04158445212,116270.68648370192,116180.98723994351
5947,8016.84,116598.88931441183,116470.35176602671,116335.49580965153,116207.47595144807
5948,8016.89,116667.80676708969,116568.43819800064,116385.30851121388,116266.69496115294
5949,8016.94,116728.71838278593,116644.4675407146,116447.14997968767,116345.42606899883
5950,8016.99,116761.19274810693,116713.17247129351,116537.74518116508,116400.49307330257
5951,8017.04,116771.31470959287,116754.85186611203,116629.94236743952,116453.87856324276
5952,8017.09,116801.66289895942,116768.06949569304,116705.78819854504,116522.35577224942
5953,8017.14,116818.67294795268,116779.18031263934,116769.41609894171,116624.04655851249
5954,8017.19,116840.88069302528,116807.43479555982,116801.3882263755,116728.91390501348
5955,8017.24,116865.15233762133,116833.38362443472,116808.72707431,116794.20980584431
5956,8017.29,116907.12076113108,116854.73277148118,116836.39176491866,116854.6201944187
5957,8017.34,116969.06148341278,116881.89058394408,116893.92102677816,116888.43785850938
5958,8017.39,117022.19467895004,116919.85192294451,116904.9745461116,116917.09277104062
5959,8017.44,117073.4522580146,116985.6456702745,116942.48509052132,116914.45731624914
5960,8017.49,117122.84216741391,117050.99481751975,116979.49548919113,116908.08110800348
5961,8017.54,117193.8714846229,117104.56205096035,117031.03968657598,116882.48302686012
5962,8017.59,117270.14429080294,117162.74924947231,117046.49249061162,116859.55019989118
5963,8017.64,117338.65617992991,117231.32591333205,117058.80349279185,116832.28931560568
5964,8017.69,117398.9114560632,117275.00602281492,117059.13446313831,116826.28138738665
5965,8017.74,117460.90008963672,117295.69690715123,117051.16719570398,116829.90021958794
5966,8017.79,117528.11725905669,117309.2209872846,117047.21436499617,116828.12947150666
5967,8017.84,117572.98757693869,117307.04732514368,117042.94086730003,116822.53593482607
5968,8017.88,117575.70058475129,117300.86215104732,117052.8115292702,116827.41372356625
5969,8017.89,117576.49160596347,117292.88418107478,117056.45239991989,116829.12689665756
5970,8017.94,117574.60219061497,117294.10537891467,117054.00067330217,116855.39053898798
5971,8017.99,117573.18173968216,117301.73418990045,117050.86190356627,116874.4648347196
5972,8018.04,117541.36246418042,117288.9325020422,117050.16903700685,116955.18454149163
5973,8018.09,117503.05041310449,117284.41392318728,117094.06760296816,117048.2897779671
5974,8018.14,117455.11779369481,117282.88326811897,117106.72728984948,117132.29980675018
5975,8018.19,117395.6351385117,117274.22325100632,117192.82120790725,117214.43419626787
5976,8018.24,117334.4396283895,117258.09924789378,117305.07254478049,117288.5939486004
5977,8018.29,117282.51123345377,117254.73702947407,117383.28827187572,117338.92186722627
5978,8018.34,117264.79325561337,117314.25738861287,117440.37826703512,117388.3723292235
5979,8018.39,117255.96216391119,117358.74932780475,117453.80199279699,117458.98890778166
5980,8018.44,117332.46713116251,117405.76190513569,117468.48642172862,117522.97783525592
5981,8018.49,117437.15723503435,117447.2227020603,117478.35340537188,117569.16952241774
5982,8018.54,117490.59800928245,117490.03486952206,117496.8922251026,117608.77808301225
5983,8018.59,117530.23559276226,117552.04935974602,117546.71371080972,117652.08825921216
5984,8018.61,117544.61902706645,117582.7708646043,117567.74728321277,117668.45739552523
5985,8018.64,117551.88808301819,117601.17200274984,117590.02159993937,117680.89466582911
5986,8018.69,117574.78411855594,117634.04634385552,117670.4079311087,117691.98191349609
5987,8018.74,117595.96015361158,117668.71268701593,117776.06581587283,117715.24047657671
5988,8018.79,117627.57008386147,117710.65757041566,117814.7805573516,117730.06495622268
5989,8018.84,117693.89490681626,117764.24120513519,117815.35843974755,117764.40571281112
5990,8018.89,117776.2191192015,117812.19854535954,117826.03845614269,117777.1124182337
5991,8018.94,117868.03811050577,117846.98586847029,117823.68548229785,117747.72038120414
5992,8018.99,117935.95652144196,117889.57113869787,117826.1315776454,117706.76678114307
5993,8019.04,117985.63008276133,117938.82715079642,117790.60773226502,117661.12950677439
5994,8019.09,118030.25633193042,117966.93489197546,117771.49751568938,117621.19790473538
5995,8019.14,118077.40979334203,117956.40686813428,117767.3635678956,117569.47073292079
5996,8019.19,118182.3804220241,117934.20477857052,117763.64815639507,117515.64905949633
5997,8019.24,118263.76643338201,117920.54010994935,117730.66879667061,117500.07495458938
5998,8019.29,118246.0079553391,117921.67734508283,117661.30257403495,117497.1269652281
5999,8019.34,118269.39470671208,117974.29029263483,117631.26319478228,117508.60013834867
6000,8019.39,118287.67101307846,117962.78718702715,117616.27126287257,117511.7679053176
6001,8019.44,118286.73653553717,117924.80642452321,117645.5469846054,117509.80428763796
6002,8019.49,118272.88516846423,117936.5003684474,117721.2243709357,117529.35056559871
6003,8019.51,118266.0350872535,117948.56054894709,117735.36706463539,117535.84572112761
6004,8019.54,118209.7009655533,117950.95151179163,117733.22817412579,117513.32628115988
6005,8019.59,118110.70050956782,117961.66769701411,117774.81869722433,117551.48232641257
6006,8019.64,118035.19972020852,117976.71736209567,117830.88174517691,117581.58926968099
6007,8019.69,117977.24086926601,117958.79480728254,117828.35100036874,117574.7592388852
6008,8019.74,117908.09215451454,117924.41789657086,117817.38860529255,117618.06356986685
6009,8019.79,117875.65135812052,117877.13235779289,117790.27288019039,117640.40268779713
6010,8019.84,117843.43457236035,117803.4245135516,117758.28809170531,117678.22530752458
6011,8019.89,117826.7636288643,117724.73263909387,117714.34591207371,117730.1725636634
6012,8019.94,117801.75592732821,117673.40224501111,117673.95474152658,117743.77692972554
6013,8019.99,117784.64703129123,117641.93543922379,117642.41647321865,117703.80866553285
6014,8020.04,117767.83762368011,117615.98994802756,117642.70718033827,117670.03207311571
6015,8020.08,117793.13013553499,117608.29293917977,117635.46761916974,117667.27944200058
6016,8020.09,117791.86286190109,117614.8488943249,117630.31650307933,117661.64617141437
6017,8020.12,117792.11888601509,117645.11917788103,117603.39493844444,117629.3373517964
6018,8020.14,117788.70736656473,117668.31872948392,117583.28367345419,117616.32939044142
6019,8020.19,117764.17827901975,117720.26238157816,117591.10316257221,117554.3989556347
6020,8020.24,117767.2180873563,117741.26817246978,117629.78774972641,117474.88630068066
6021,8020.29,117799.526967588,117734.73020836175,117633.37699807803,117432.28295634083
6022,8020.34,117830.36822413202,117743.61926279815,117632.4913386824,117411.14353977893
6023,8020.39,117810.2486211304,117744.72637221256,117571.9458600275,117403.49733270031
6024,8020.44,117792.33706519491,117722.7272697354,117555.52277659478,117393.68990697457
6025,8020.49,117785.64325662285,117673.68869098037,117524.59964434792,117417.94328981113
6026,8020.54,117759.29919309137,117622.23015882324,117486.4593495641,117417.5840211883
6027,8020.59,117719.67071946594,117578.50135355254,117473.56236064776,117423.09075403282
6028,8020.64,117651.4031738263,117524.64160375342,117468.95164226659,117422.8272920154
6029,8020.69,117611.78534824231,117480.80532469503,117454.16272054178,117412.7155885888
6030,8020.74,117534.12201536175,117462.39132952128,117447.64088709436,117406.48207906974
6031,8020.79,117456.00268930683,117455.4492009458,117418.07080977826,117387.31565128939
6032,8020.84,117396.88485684838,117437.53015806759,117408.84524864603,117376.87203525305
6033,8020.89,117340.95815415375,117397.75387876079,117388.09404321092,117361.42550062703
